,G1,G1_Classic,G2,G3
0,0.03577166399313225,1.9881023200475907,0.9876971910593619,0.7503822160296314
1,0.03557018922255148,1.9875074360499703,0.9935836576185486,0.751733284631352
2,0.028979846273891347,1.9892920880428318,0.9914753917110204,0.7489929026189743
3,0.02504371669692495,1.9881023200475907,0.9910783418332644,0.7465744364063263
4,0.025359849689090854,1.9875074360499703,0.9892761357451682,0.7535090858287493
5,0.027508304320724365,1.988697204045211,0.9883110598671142,0.7485664925835466
6,0.03815616862672102,1.9869125520523498,0.9963276304991125,0.7498830804672728
7,0.031488450251863705,1.9892920880428318,0.9958366333686955,0.7486667119504395
8,0.0346965452998939,1.9881023200475907,0.9922969412749082,0.7522090143414704
9,0.03279958749308555,1.9863176680547294,0.9978403222450765,0.7542324482513647
10,0.03449525209437833,1.9881023200475907,0.9907916723056372,0.7467845400538435
11,0.02478196034058533,1.9898869720404522,0.997965911712153,0.750738464113587
12,0.02920194686642275,1.9851279000594884,0.9945271607169383,0.7473677074951485
13,0.024649144491561328,1.9916716240333134,0.9920225587405406,0.7440487667879336
14,0.033712736983721306,1.9881023200475907,0.9905247487065998,0.7456429881308672
15,0.03527870608137454,1.9869125520523498,0.9958353976314087,0.7510011904824636
16,0.02988156856178472,1.988697204045211,0.9930509520551413,0.7482022451037024
17,0.028582453742653762,1.988697204045211,0.991379981682293,0.7459784228362176
18,0.03854551312522553,1.9875074360499703,0.9972957901665628,0.7476668229775058
19,0.02742940864306425,1.991076740035693,0.9961321448478911,0.7448595386740956
20,0.026954193055866427,1.9898869720404522,0.9940831848238542,0.7503446238336393
21,0.03652255993167251,1.988697204045211,0.9938343837756012,0.7492756615836795
22,0.03701272982594582,1.9869125520523498,0.9968409378836579,0.7526667819338194
23,0.04450964065293924,1.988697204045211,0.9926979004604652,0.7500307604091601
24,0.028188333729403128,1.9881023200475907,0.9931373913444924,0.7492592024912117
25,0.02602969960026176,1.9875074360499703,0.9923783230484267,0.7473967323615486
26,0.024015685856814524,1.991076740035693,0.9909302664510239,0.7506340700589983
27,0.02628120466638973,1.9881023200475907,0.9933738905616085,0.7518412575199274
28,0.03012777823289365,1.9875074360499703,0.9974716424243394,0.754375687098743
29,0.02689771575775118,1.9898869720404522,0.9917188750289796,0.7498214209408034
30,0.04611094945300493,1.9863176680547294,0.9936166866111352,0.7499935136902578
31,0.036957137825043625,1.9881023200475907,0.9967556804073086,0.7458835034109292
32,0.029378801722267225,1.9898869720404522,0.9971534406875416,0.7516848316806175
33,0.037961759160675144,1.9869125520523498,0.9952376880348152,0.7513498749742928
34,0.03669223334356487,1.9881023200475907,0.9954439045924481,0.7484517674854532
35,0.05114278307452232,1.9869125520523498,0.9954599640223305,0.7516774369832857
36,0.03443336804616033,1.9875074360499703,0.995861163208278,0.7488538344393301
37,0.028492231056090632,1.9904818560380726,0.997013510464713,0.7505724602091846
38,0.026305339899289577,1.988697204045211,0.9914965576584409,0.7515167711168094
39,0.04204919530871224,1.9875074360499703,0.9969510668378837,0.7534646732620491
40,0.027279876397428023,1.9892920880428318,0.9940569516889475,0.7530522624438256
41,0.034804467573245484,1.9875074360499703,0.9940631110095199,0.7473037601805507
42,0.03342216455722914,1.988697204045211,0.9969547097923865,0.7519737339974017
43,0.02792851408579414,1.9898869720404522,0.9978468040689332,0.7486687212941674
44,0.024315072181693678,1.9881023200475907,0.9953007885996984,0.7496616783529927
45,0.029593240173018117,1.9863176680547294,0.9882262412072722,0.7481130329836294
46,0.02650915464008061,1.9875074360499703,0.9935021805942371,0.7510770964225416
47,0.02852738116698801,1.988697204045211,0.99591752249695,0.7547514722732399
48,0.032899230470596875,1.9881023200475907,0.9896766014299404,0.7493563224102516
49,0.026230495726915538,1.991076740035693,0.995620432779154,0.7467968284628873
50,0.027174754263508034,1.9892920880428318,0.9940939950401257,0.7514379133381237
51,0.02659864556538184,1.9869125520523498,0.9963954453647218,0.7505824496764852
52,0.035704452494323115,1.9863176680547294,0.9955811902696374,0.7474742569630478
53,0.029523989021329276,1.9892920880428318,0.9923206003595599,0.7459980150957775
54,0.03370685769095623,1.9898869720404522,0.9907649765663699,0.7500676476426417
55,0.025391939588135005,1.9881023200475907,0.9967801191324155,0.7529132242101924
56,0.027831531536996874,1.988697204045211,0.9946615703717683,0.7465824711800075
57,0.027547068140738054,1.9892920880428318,0.992532303090395,0.7579930321172976
58,0.03030395630021526,1.9863176680547294,0.9951685822510296,0.7573607665131071
59,0.02412389510645164,1.991076740035693,0.9955910545248768,0.7491897709788309
60,0.02916924769536587,1.9881023200475907,0.997315070968148,0.7453974763041064
61,0.03169068176622569,1.9869125520523498,0.9947759930146964,0.7489216825016171
62,0.036311593554286,1.9881023200475907,0.992261654306313,0.7499022001892044
63,0.02537719241590935,1.991076740035693,0.9974237805832159,0.7524206150311563
64,0.02864351412612708,1.9869125520523498,0.9887081461376581,0.7520080077931839
65,0.03922823313322334,1.9869125520523498,0.9972691622130944,0.7459366829689569
66,0.031795664176927356,1.9869125520523498,0.9917881217667339,0.7504569305530268
67,0.029928904548205886,1.9904818560380726,0.9952144965612378,0.7478830771920324
68,0.027196935247415167,1.9892920880428318,0.9963722713423278,0.7525161521347818
69,0.029057216613596615,1.988697204045211,0.9972139922553803,0.7490613988311233
70,0.044452226855737194,1.9857227840571088,0.98654355326941,0.7507289234348486
71,0.030666411124805604,1.988697204045211,0.993704067450996,0.7499116338813686
72,0.04482005173463185,1.9892920880428318,0.9951575627191113,0.7467498069070031
73,0.029501717770770347,1.9875074360499703,0.9957116159558357,0.7504696327809881
74,0.035905135178860854,1.9898869720404522,0.9930883664673473,0.7487945384101655
75,0.021862184937610423,1.988697204045211,0.9946410610993537,0.7477806473887074
76,0.024983625245162767,1.9904818560380726,0.9969365375063678,0.7538623144001171
77,0.02533056045108517,1.9875074360499703,0.9917088128415876,0.7516560201452858
78,0.024679983504743336,1.9916716240333134,0.9972560670888928,0.7505151376774892
79,0.03350922759820302,1.988697204045211,0.9951489860782563,0.7511268619216982
80,0.026468495424571026,1.9898869720404522,0.9952068529504365,0.7481913598067285
81,0.03292777564473688,1.9875074360499703,0.9933598273292011,0.7505252903878576
82,0.033481950918747054,1.9863176680547294,0.9976911475742952,0.7527316085682032
83,0.042308074916897156,1.988697204045211,0.9989125691704003,0.7508081090784899
84,0.03074332957984998,1.9922665080309339,0.9936064895436654,0.7492939756819403
85,0.025417288599202763,1.9898869720404522,0.9897813479380795,0.7492625018609167
86,0.02712086289388625,1.9875074360499703,0.9954719180303498,0.7516796060558413
87,0.027963703167044857,1.9869125520523498,0.9956869236253149,0.752074240683106
88,0.02754140364832225,1.991076740035693,0.9921125889687047,0.7499921533730238
89,0.03908006226814738,1.9869125520523498,0.9901831867252763,0.7477775004456652
90,0.03602679851954878,1.9892920880428318,0.9957527507176527,0.7514142331179515
91,0.027754957519276518,1.9892920880428318,0.9913851734766036,0.7479530977357602
92,0.03134749823433246,1.9869125520523498,0.9992168784843234,0.7478279919295407
93,0.02755701454013454,1.9904818560380726,0.9976520440793047,0.7462112757259478
94,0.027511208120670535,1.988697204045211,0.9908639211082019,0.7514836813899131
95,0.025364570723172362,1.9922665080309339,0.9974098892820165,0.7507381180869943
96,0.03414858466357787,1.9898869720404522,0.9952378403684501,0.7495052365985744
97,0.03797809522667631,1.9892920880428318,0.9949133941448386,0.7487111798275797
98,0.031682731468248786,1.9892920880428318,0.9954468423966433,0.7512360230206753
99,0.029995108376040965,1.9904818560380726,0.9964818292612425,0.7558408573854194
