,G1,G1_Classic,G2,G3
0,0.01858558500587716,1.9932,0.996540145370089,0.7508045190453663
1,0.03468158327935323,1.9908,0.9951617521089048,0.7524246086900996
2,0.02116856956882216,1.9932,0.9959016870597628,0.7490956916868707
3,0.024211310939862386,1.9916,0.9979389342338986,0.7503136767030762
4,0.019729135522935863,1.9908,0.9903404621379465,0.7492511635800554
5,0.02130844713357597,1.9932,0.9964844409339655,0.7516245980213694
6,0.022033063102439226,1.9928,0.9945963440373226,0.7484786295807526
7,0.02297783667386429,1.9924,0.9950298491839702,0.7453211896666855
8,0.031509356021851176,1.992,0.9991890704801786,0.7544453134395472
9,0.02103128550382966,1.9936,0.9927855104299687,0.7480217159598896
10,0.019856977976169303,1.9932,0.9936734476251803,0.7497693150626074
11,0.03235771241100576,1.9924,0.9976883315865862,0.7502543668070487
12,0.020440227693377527,1.9912,0.9951678676439615,0.7506976937102896
13,0.025602990391713976,1.9928,0.9925340225806931,0.7492296604382043
14,0.018976893632301674,1.9932,0.9956870282809687,0.7488244318797213
15,0.020091719336509,1.9928,0.9963981994789836,0.7484735611706255
16,0.02520768269861368,1.9924,0.9920394203791677,0.7496377650615388
17,0.01831049952333351,1.9936,0.994022668567996,0.7503687794833964
18,0.021246379992957896,1.99,0.9962187890744778,0.7510536374953627
19,0.023170349082998146,1.994,0.9943992840798194,0.7487980848667203
20,0.028464125032564576,1.992,0.9877496356216057,0.7483535929452484
21,0.02059416641173191,1.992,0.994888997743839,0.7484994791247497
22,0.028349987803053256,1.9932,0.9984103424933276,0.7560297794562699
23,0.01975917560538125,1.992,0.9934416046987742,0.7513109722068534
24,0.026471418336412957,1.992,0.99842853848017,0.7510460737726599
25,0.03555048325220707,1.99,0.9966971038450793,0.7497501604566981
26,0.024219698108561793,1.9912,0.9920647052574273,0.7483360176487733
27,0.024146382371429898,1.9904,0.996442798030721,0.7528653013133324
28,0.020620002750449166,1.9916,0.9948395623264114,0.7475856549035506
29,0.023211780235396547,1.992,0.995703324196929,0.7487134323443151
30,0.02090755276498865,1.992,0.999141658553894,0.7503193429103153
31,0.0255974302464242,1.992,0.9957977014416374,0.7487666847072694
32,0.019710549534518784,1.9936,0.9986474632071095,0.7505507104821916
33,0.028023061919922966,1.9916,0.9953738372915861,0.7502295740167433
34,0.03264062545592139,1.99,0.996357255581257,0.7492956746572321
35,0.027276972086336573,1.992,0.9955337542237193,0.7502767872617823
36,0.023751247405964456,1.9912,0.9971431439689905,0.7514828861265763
37,0.019820129435216487,1.9916,0.9994821075991409,0.7503003695173571
38,0.01901982994894564,1.9944,0.9974299580837765,0.7498306461387995
39,0.02991515148238618,1.992,0.9961978102135164,0.7478876800652083
40,0.025880795262037737,1.9904,0.9981396986460094,0.7510181248116288
41,0.01802264526998385,1.9936,0.9980108985695613,0.7486669501684862
42,0.021027073653844187,1.9936,0.9931424626948151,0.751445877156806
43,0.023779957319409812,1.9924,0.9953343569679599,0.7520655180432358
44,0.026856756654479362,1.9912,0.9975629550778737,0.7450309658981084
45,0.024786614368471467,1.9936,0.9966911656487752,0.7488259589016357
46,0.01849034730203063,1.9924,0.9964430544760606,0.7477167156403548
47,0.02045914381838065,1.9924,0.9967360682622094,0.7497966479727887
48,0.02164405011840996,1.9928,0.99740738437099,0.7529368740450312
49,0.021303271712219896,1.9916,0.9949501622980708,0.7492340441291913
50,0.02455329789890682,1.9912,0.9933018447238,0.7520107630871475
51,0.02933371841672536,1.9916,0.9965021280678154,0.7473297473855395
52,0.02460751625906372,1.9908,0.9954498537614042,0.7504552127750788
53,0.028913700136453214,1.9908,0.9936871715221401,0.7483722244916831
54,0.027199726903628187,1.9924,0.9965770325444469,0.7540616519004759
55,0.03250232592556797,1.9892,0.992893633443577,0.7476915375585802
56,0.018990020012089718,1.992,0.9938068046882581,0.7466571628463983
57,0.020493475362533674,1.9916,0.9971435224600922,0.7504112342357236
58,0.022820117897718598,1.9932,0.9984755090322042,0.7506829725763238
59,0.02573668887429943,1.9924,0.998211252829393,0.7524490085280771
60,0.02512072881850002,1.9892,0.992512496375444,0.7484030068549188
61,0.02128375392068873,1.9932,0.9949030070553112,0.752751558985966
62,0.019654312019307882,1.9916,0.9994366696950947,0.7477286847834759
63,0.0266841272170549,1.9912,0.9995024403830217,0.7465093221779283
64,0.0232770645728316,1.9912,0.995748826567096,0.7514213195165196
65,0.02107795098116255,1.9908,0.993883286404413,0.7514502426309726
66,0.030888794835947198,1.9928,0.998456198157889,0.7504599731952326
67,0.0257504197540878,1.9928,0.9967617164525534,0.7481651054624538
68,0.018861630869257344,1.992,0.9989683736126624,0.7523175719771455
69,0.020928165140154203,1.9904,0.9958612265748289,0.7486452973172917
70,0.02545061154765474,1.9928,0.9922601502993535,0.7504125169473226
71,0.02592222336034979,1.992,0.9956634169225221,0.7510615627600318
72,0.031771158466906854,1.9904,0.997168950911958,0.7509198819325729
73,0.02290634140414316,1.9908,0.996016086751517,0.7525802793588473
74,0.018986680285114545,1.994,0.991568558414436,0.7488153337566019
75,0.019405136895452056,1.9952,0.9953365248687976,0.7489189675358552
76,0.031937748366546864,1.9904,0.9991162153130418,0.7532457548427067
77,0.022655596876449958,1.9916,0.9950369831611376,0.7487499918432285
78,0.024450348006739234,1.9924,0.9951667298553285,0.7485822913624673
79,0.027959441645163778,1.9908,0.9979534761094183,0.7531674352243902
80,0.022308369805068676,1.9924,0.9971273667547438,0.748552812911492
81,0.019030198553695844,1.9912,0.9951554987615688,0.7498228267740712
82,0.021617797044370002,1.9928,0.9962195545523861,0.7476727777547737
83,0.018917315384513442,1.9916,0.995361326952591,0.7498567627547388
84,0.0199970254922841,1.9952,0.9970950251317016,0.7519424196571192
85,0.02369892655386555,1.9908,0.995419718574648,0.7495833009660807
86,0.028336876048907778,1.9912,0.9950841762062497,0.7481505978627957
87,0.022676023009334523,1.9944,0.9977058837072617,0.7468828859505767
88,0.02415054483938783,1.9908,0.9986611098976395,0.7474652729176309
89,0.020777727474319378,1.994,0.9973863590881058,0.7491052400008087
90,0.030857199223247242,1.9912,0.9943627946206058,0.7492304432029573
91,0.025980131658726723,1.9904,0.9974095340148087,0.7484750141393077
92,0.021903746947170143,1.9932,0.9958037306047501,0.7481721252819213
93,0.02536603490917049,1.9932,0.9982044830521344,0.7477175440293647
94,0.032018492473413526,1.9908,0.9976210881423895,0.7513080883087759
95,0.019525313109942644,1.9912,0.9930138852206424,0.7512820895976264
96,0.020451916632048997,1.992,0.9959499960105633,0.7484048225984659
97,0.027489616981652403,1.9916,0.9948732812777439,0.7493485195027654
98,0.02567753366718401,1.9936,0.9925139898562597,0.7485812450722901
99,0.02615096638133694,1.9936,0.9931216416877805,0.7488455515270889
