,G1,G1_Classic,G2,G3
0,0.03684270689271516,1.990420658059142,0.9952503066302344,0.7511630433936185
1,0.027853695440904422,1.9912536443148687,0.9980202298737547,0.7513698707182648
2,0.02576324199085649,1.990420658059142,0.9947514558636175,0.7504508254487426
3,0.026545314883816576,1.9908371511870053,0.997003751166226,0.7512983978086586
4,0.03169664722641727,1.9912536443148687,0.9981579046825202,0.7490510979226231
5,0.026552102401421484,1.9920866305705955,0.9974117770737391,0.7511676594705485
6,0.027753665385006343,1.9895876718034153,0.9960364387783306,0.7524836108544128
7,0.02025621247888955,1.9908371511870053,0.9921442401242776,0.7483327066681341
8,0.030174511501765706,1.9920866305705955,0.9945025764039818,0.7541589856329889
9,0.022039481526399955,1.992503123698459,0.9954343910084212,0.7522436636969975
10,0.022056666232317945,1.9916701374427321,0.9951215925671952,0.7475610596339947
11,0.030991901433767097,1.9908371511870053,0.9955598942636735,0.7516825577281192
12,0.026265328970873737,1.9900041649312787,0.9951201494509937,0.7469802943757461
13,0.029064777287647742,1.9916701374427321,0.9974149356676713,0.7476490404080725
14,0.023158205959256387,1.9908371511870053,0.9961028219672496,0.7531461019465842
15,0.026488415735409648,1.9908371511870053,0.996419992044465,0.7485789750730814
16,0.02570464806375547,1.9912536443148687,0.9926360249625901,0.7494773344979124
17,0.023888360433660376,1.9912536443148687,0.99679300886434,0.7491806582427877
18,0.023899535446471394,1.9916701374427321,0.9973420847823476,0.7494469399736206
19,0.03549131738446981,1.9900041649312787,0.9956425440371979,0.7540348560870755
20,0.03459671009271255,1.9900041649312787,0.9947234912230188,0.7499455879486144
21,0.021735762626738524,1.9929196168263223,0.9982580044703797,0.7498845365509066
22,0.029650562070462294,1.9908371511870053,0.995372529333368,0.7509313961775607
23,0.02645451662233799,1.9920866305705955,0.9952510181731741,0.7521161631300572
24,0.020768611799253,1.9916701374427321,0.9985210653958911,0.7460437183853795
25,0.03158202589376009,1.9912536443148687,0.9969739244536644,0.7529848084515116
26,0.03423596364219631,1.9912536443148687,0.9960263242463302,0.7511639278705624
27,0.024170276609055154,1.989171178675552,0.9967086946462247,0.7488987867463975
