,G1,G1_Classic,G2,G3
0,0.041290306143748165,1.9770408163265305,0.9980507139537588,0.7442281743441236
1,0.04075625521987898,1.9795918367346939,0.9852813524096422,0.7453144174942621
2,0.033390499071750436,1.9808673469387754,0.9933183362831753,0.7509415525694416
3,0.05433666879719179,1.968112244897959,0.9841306322762852,0.7501415811972798
4,0.05262027938278016,1.9744897959183674,0.9938088577269552,0.7571399310641913
5,0.05372127278448732,1.9770408163265305,0.9866692876089096,0.7571147466437084
6,0.04384408171660552,1.9795918367346939,0.9916932421312838,0.7517635726913872
7,0.048558060267505344,1.9770408163265305,0.9896539343326104,0.7533116310232997
8,0.04046290845811061,1.9795918367346939,0.9967581855244901,0.7533610454342978
9,0.038934898349558156,1.9770408163265305,0.9885037432665574,0.7594081651898734
10,0.047995843264534384,1.9706632653061225,0.9939036126980683,0.7531499446868715
11,0.06495771629416672,1.9770408163265305,0.9917824505141221,0.7511807517213542
12,0.0541156372684674,1.9744897959183674,0.9983382106972338,0.7532890019201965
13,0.051736651648212645,1.9795918367346939,0.9863721981608818,0.7442477675945277
14,0.04929172475740488,1.9732142857142858,0.988338789201408,0.7491791138744242
15,0.041675772888524996,1.9783163265306123,0.9928791876849923,0.7490330249554424
16,0.05015291127639731,1.971938775510204,0.9919528984208461,0.752776736574585
17,0.041464166144535346,1.9808673469387754,0.9850775379969241,0.7401013159919816
18,0.03976696597966849,1.9732142857142858,0.9958979700167365,0.7467355821093562
19,0.03995907885434412,1.971938775510204,0.9970419475415866,0.7487013235653499
20,0.04429860035820452,1.9770408163265305,0.9876075647347679,0.7537311745197133
21,0.055856270132327385,1.9770408163265305,0.9919003807509975,0.7497043818847322
22,0.03667139068980578,1.9783163265306123,0.9873705162116676,0.7523962061965053
23,0.043587942498308996,1.9744897959183674,0.9824619495753273,0.7509602643768682
24,0.057715818682612795,1.9732142857142858,0.9845397456855048,0.7540165378162766
25,0.05389482249702143,1.9795918367346939,0.9946425002864486,0.7523363998641022
26,0.03985043735786699,1.9834183673469388,0.9957340292853929,0.7428848700006079
27,0.057223187208045895,1.971938775510204,0.9964312815042577,0.7466689305226599
28,0.04132865100981313,1.9795918367346939,0.985201204103029,0.7489156876278653
29,0.052108183296536784,1.9732142857142858,0.9819501580702701,0.7495680406071544
30,0.04379370324513384,1.9783163265306123,0.9869359395660555,0.7534761720999297
31,0.05090841311448789,1.9783163265306123,0.9937442647125453,0.7457235326138318
32,0.057468688476687034,1.9732142857142858,0.9918153997615385,0.7490029533446559
33,0.05545712298404405,1.9783163265306123,0.9915128682845894,0.7498557989200668
34,0.037169919985757485,1.9783163265306123,0.9958887416132881,0.7501921678632674
35,0.03832742943607489,1.9744897959183674,0.9852150510746098,0.7490655463982492
36,0.04113963265019187,1.9770408163265305,0.9920862560794436,0.7410257929737699
