,G1,G1_Classic,G2,G3
0,0.09857187237610363,1.9236111111111112,0.9765768939336411,0.7457570435372293
1,0.10300182211723703,1.9166666666666667,0.9944580115533879,0.7556703051882868
2,0.12182542319361933,1.8888888888888888,0.962367057248629,0.7526310216302226
3,0.10752727256760496,1.8888888888888888,0.9803067153570978,0.7387170573753874
4,0.10796287397524956,1.9027777777777777,0.968933176455057,0.7708163519285317
5,0.1292510146646421,1.8958333333333333,0.9704989792778757,0.75159808672236
6,0.10233959642956186,1.9236111111111112,0.9847997255797816,0.7552219902405057
7,0.0958503316750235,1.9166666666666667,0.9737301890515556,0.754836634229491
8,0.10441299267850467,1.9166666666666667,0.9582783073418814,0.7443896581818237
9,0.12331480220870875,1.8958333333333333,0.9942425072507927,0.7706649803789062
10,0.09334429703764208,1.9166666666666667,0.9704655197080659,0.7228323638078946
11,0.11410603698242647,1.9166666666666667,0.9755987711673317,0.7620793756745965
12,0.08643237374160447,1.9166666666666667,0.9198459001418126,0.758360767627489
13,0.09902864093789264,1.8958333333333333,0.8959887510294243,0.7302102553858323
14,0.08692865432389232,1.9166666666666667,0.9392607595501704,0.7474535213514599
15,0.12100498778731406,1.8819444444444444,0.9725914462621454,0.7620078101889329
16,0.08092798410852937,1.9236111111111112,0.9610801794909071,0.7493040947434282
17,0.08805578362794499,1.9097222222222223,0.9801976298513511,0.7535513518394398
18,0.1438115526069315,1.8958333333333333,0.9671566127065977,0.7649802182016807
19,0.14150878435955883,1.9097222222222223,0.9611660130232321,0.7425184696867583
20,0.11475919206408548,1.9236111111111112,0.9689572646111367,0.7498888714269437
21,0.10422371635254213,1.8888888888888888,0.9869735904838798,0.7398720228858268
22,0.12639550233806274,1.9097222222222223,0.949782329357191,0.7436264373958197
23,0.12507145571491624,1.8958333333333333,0.982886857704529,0.7578559435230106
24,0.12587494979222058,1.9097222222222223,0.9213766048387426,0.7524975460068729
25,0.1072373588325523,1.8888888888888888,0.9911338836293379,0.7410037089613718
26,0.14321196635905314,1.9027777777777777,0.9803238612363296,0.7327271220629368
27,0.09116486082542266,1.8888888888888888,0.9460248389873209,0.7504693159100664
28,0.1323501245289685,1.9027777777777777,0.9631457696031565,0.7510810543012125
29,0.1327752751718543,1.8958333333333333,0.9579874087152017,0.7532393291163684
30,0.09529354788273305,1.9166666666666667,0.9899673347121088,0.7450224876528623
31,0.12787879357966783,1.8819444444444444,0.9810843449464975,0.7566413006453903
32,0.10378640195626404,1.9166666666666667,0.9736949734835636,0.7530365031484811
33,0.08903631699104371,1.9027777777777777,0.9482221259580104,0.7547563985746282
34,0.10760689578447157,1.9097222222222223,0.9670795567010246,0.7471285337442438
35,0.10060005498347101,1.9236111111111112,0.9631602197669311,0.7255803649860586
36,0.09609684245429224,1.9236111111111112,0.9612050906740972,0.74958935061637
37,0.12730772260230233,1.9097222222222223,0.9622593918282023,0.7660520745251913
38,0.11780773430370603,1.9027777777777777,0.9881967159042456,0.7494311924314504
39,0.09701550060901197,1.9097222222222223,0.9679332741281241,0.7521764720047883
40,0.10735935572771094,1.8958333333333333,0.9583505287160757,0.7800505898472343
41,0.1124882817229083,1.8958333333333333,0.9514515473008553,0.7533072373952573
42,0.12836311818237772,1.9097222222222223,0.9668953954624426,0.7362921581096366
43,0.11038414556211945,1.9166666666666667,0.9544565646378935,0.7398563754818557
44,0.12646939851583622,1.9166666666666667,0.9596169961994574,0.7729257951224078
45,0.12957870028477866,1.8958333333333333,0.9917532916285154,0.7580317513992925
46,0.12396524038654565,1.8958333333333333,0.9905956233337031,0.767319329031532
47,0.10037164494837211,1.8958333333333333,0.9785703595317934,0.7638123288482892
48,0.11080426471118215,1.8958333333333333,0.9695564618379424,0.7321172972138285
49,0.1181950592386741,1.9027777777777777,0.9330522934887455,0.7389065637850012
50,0.14192427157357684,1.9027777777777777,0.9728632590666989,0.7665921782211602
51,0.10348407710066536,1.9027777777777777,0.9751682820445259,0.7578580087251667
52,0.10991959000427501,1.9166666666666667,0.9324096764830869,0.755286821534483
53,0.09696762064721957,1.9236111111111112,0.9767538436636,0.7483309486618299
54,0.12436682829177803,1.9097222222222223,0.9720663542080028,0.7281964536011933
55,0.13720721905712896,1.8958333333333333,0.9479795937780439,0.7653864202622827
56,0.08391101383568553,1.9166666666666667,0.9729821142632366,0.7274144939521944
57,0.11414204323385829,1.9027777777777777,0.9430430068644275,0.7730467667675043
58,0.10509346614098225,1.9097222222222223,0.9565560481997846,0.7412681503984356
59,0.10625528683809668,1.8958333333333333,0.9916945568101455,0.7387782372238012
60,0.15091211057927817,1.9027777777777777,0.9880575308009811,0.75757483113526
61,0.1159426912716876,1.8819444444444444,0.9712012839096406,0.7621367764552407
62,0.11741630872420022,1.9027777777777777,0.9597087955882619,0.7300963841420768
63,0.10576570607099892,1.8888888888888888,0.9726309996561252,0.7764572941660768
64,0.10696753244999811,1.9027777777777777,0.9611916792144931,0.7291733643105606
65,0.08184397881908216,1.9097222222222223,0.9797600694624419,0.7587916254115987
66,0.1351815910737191,1.9097222222222223,0.9696665234440319,0.7562732151570619
67,0.09543478481172733,1.9166666666666667,0.9645041641847394,0.7400501499555264
68,0.13430949758403454,1.9027777777777777,0.9520809367963975,0.7408939844008042
69,0.10497189303039248,1.9097222222222223,0.9469292135743201,0.7515161345584435
70,0.10768505425163394,1.9027777777777777,0.9596189159355815,0.7587591239275064
71,0.12522402669389437,1.8958333333333333,0.9592585993777676,0.7330573316468425
72,0.09433622343067191,1.8958333333333333,0.9757710265450539,0.7193273920037497
73,0.15435423302646384,1.8819444444444444,0.9807174220275656,0.7714038330402283
74,0.09806246102320319,1.9166666666666667,0.9706448630071106,0.7644401608207239
75,0.11598044758250063,1.8958333333333333,0.9498774927616214,0.7470345870464893
76,0.09794889986807973,1.9097222222222223,0.987542932430122,0.7753231055365959
77,0.09629337572630955,1.9166666666666667,0.9488847990754119,0.7496025524458821
78,0.0952996660438689,1.9236111111111112,0.9871065670958886,0.7526991982912882
79,0.09926731025297085,1.9236111111111112,0.9918688367837134,0.7340982149452008
80,0.11316495699346972,1.8958333333333333,0.9217789293823518,0.7442997722104513
81,0.14278874396017877,1.9166666666666667,0.9243758695234439,0.7368860279929343
82,0.10275612127250541,1.9236111111111112,0.9776017611404031,0.7332178625017384
83,0.098958757567353,1.8819444444444444,0.9459557117215271,0.7450624599970297
84,0.10780220625927149,1.9097222222222223,0.9320543956232712,0.7237789829733402
85,0.10496428258736583,1.9097222222222223,0.9643253233810692,0.7486106776424415
86,0.11381552787398085,1.8888888888888888,0.9988490635076306,0.7212312665304735
87,0.10688072388166897,1.9027777777777777,0.9565140342059616,0.7611968415332633
88,0.10109719660525451,1.8958333333333333,0.9984691377681043,0.7522787169195193
89,0.1389576988035513,1.8958333333333333,0.921059845560027,0.7412884267615858
90,0.15207888726913443,1.9027777777777777,0.9692575221760509,0.7403189145515241
91,0.12951019667858404,1.8888888888888888,0.9540256492356637,0.762181557963733
92,0.12398289274918749,1.8888888888888888,0.953080088128993,0.7625996456219029
93,0.10175179205460566,1.9097222222222223,0.9133260329416517,0.7830302307611434
94,0.10438656258818346,1.9027777777777777,0.9664709191880727,0.748311004852638
95,0.09440964019468397,1.9097222222222223,0.988230904045844,0.7502900891161459
96,0.15034163223871697,1.8680555555555556,0.9777669241347081,0.751851572517907
97,0.12715883732186914,1.8888888888888888,0.9615092589226668,0.7543958150895331
98,0.13722878750032286,1.9027777777777777,0.9488345292094272,0.7515603743666824
99,0.10549270595227338,1.9027777777777777,0.9864310571958176,0.7705936258848143
